"","image_id","predefined_tags","people_n","ethnicities","sign_slogan_symbol","anger","fear","disgust","sadness","enthusiasm"
"5980",555,"",0,"","",0,0,0,0,0
"5981",83262,"",8,"Black, White, Latino","",0,0,0,0,2
"5982",30309,"",1,"Black","slogan",0,0,0,0,5
"5983",98486,"",7,"None","",0,0,0,0,7
"5984",110839,"",0,"None","",0,0,0,0,0
"5985",7358,"",0,"None","symbol",8,0,6,9,0
"5986",103631,"",1,"Black","slogan, symbol",7,8,5,4,1
"5987",113595,"",0,"None","",0,0,0,0,0
"5988",180508,"",1,"Black","symbol",0,0,0,2,3
"5989",12067,"",5,"Black","slogan, symbol",6,0,0,6,7
"5990",6885,"",1,"Black","",5,0,4,1,0
"5991",15186,"",0,"None","",0,0,0,0,0
"5992",39200,"",12,"Black","",0,0,0,0,0
"5993",12517,"",9,"Black","sign, slogan",1,0,1,6,1
"5994",31070,"",3,"Black, White","",10,10,10,10,10
"5995",49524,"",25,"Black, White","sign",0,0,0,1,0
"5996",178204,"",0,"","",0,0,0,0,0
"5997",34447,"",25,"Black, White","sign",2,0,0,4,8
"5998",42765,"",3,"White","",0,4,0,5,3
"5999",195831,"",10,"Black","sign, slogan, symbol",9,10,9,9,1
"6000",14633,"",0,"","",0,0,0,0,0
"6001",65711,"",7,"White","",0,0,0,0,0
"6002",12256,"",0,"None","",0,0,5,8,0
"6003",36441,"",1,"Black","",2,2,2,9,8
"6004",19917,"",0,"Black","sign",6,1,1,10,8
"6005",74853,"",2,"Black, White, Latino","slogan",2,2,4,4,0
"6006",4972,"",0,"","",0,0,0,5,0
"6007",40277,"",30,"Black, White","sign",0,0,0,0,1
"6008",163821,"",100,"Black, White, Latino","sign",1,2,1,2,6
"6009",173132,"",0,"","",0,0,0,0,0
"6010",129419,"",1,"White","",0,0,10,0,0
"6011",88917,"",2,"Black","",0,0,0,0,0
"6012",87840,"",2,"Black, White, Latino","",8,5,5,0,5
"6013",167157,"",6,"Black, White","symbol",0,3,0,0,0
"6014",47824,"",4,"Black, White, Asian","",0,0,0,0,0
"6015",99003,"",0,"","",0,0,0,0,0
"6016",61878,"",0,"White","sign, symbol",0,0,0,0,3
"6017",166564,"",0,"None","",4,4,5,7,4
"6018",65079,"",50,"Black, White","sign, slogan",0,0,0,0,0
"6019",162520,"",4,"Black","",0,0,0,0,0
"6020",109353,"",2,"None","slogan",0,0,0,0,0
"6021",23195,"",40,"Black, Latino","sign, slogan",7,4,7,7,7
"6022",85165,"",6,"Black, White, Latino, Asian","",0,0,0,0,0
"6023",45791,"",8,"Black, White, Latino","sign",1,0,0,0,0
"6024",155807,"",21,"Black, White, Latino","sign",0,0,0,0,3
"6025",70724,"",1,"Black","symbol",4,3,7,8,3
"6026",29337,"",1,"Black","symbol",0,0,0,0,0
"6027",38135,"",0,"None","",0,0,0,0,0
"6028",178996,"",4,"Black, White","slogan",0,0,0,4,0
"6029",78138,"",3,"Black, White","sign",0,0,0,0,3
"6030",190138,"",0,"None","slogan",0,0,0,0,0
"6031",55227,"",25,"Black, White, Latino","",0,0,0,0,0
"6032",25019,"",1,"Black","",0,0,0,0,5
"6033",147400,"",4,"Black","",0,0,0,0,0
"6034",104256,"",100,"Black, White, Latino, Asian","",5,3,0,1,5
"6035",45361,"",50,"White","sign",0,0,7,0,0
"6036",41151,"",30,"Black, White, Latino","",0,3,0,0,0
"6037",42511,"",6,"White, Asian","",0,0,0,0,0
"6038",21152,"",9,"Black, White, Latino","sign",2,0,2,2,5
"6039",8866,"",0,"Black, White","sign, slogan",4,0,3,4,4
"6040",55426,"",13,"Black, White","",0,0,0,0,0
"6041",95219,"",1,"Black","symbol",10,9,10,10,0
"6042",183463,"",0,"","",0,0,0,0,0
"6043",86114,"",5,"Black","",0,0,1,1,1
"6044",27229,"",1,"White","",0,0,0,0,0
"6045",5849,"",13,"Black, White","symbol",0,0,0,0,2
"6046",185291,"",2,"Black","",4,0,4,4,0
"6047",96939,"",2,"Black","slogan",0,0,0,0,0
"6048",181657,"",9,"Black","",0,0,0,0,0
"6049",87690,"",75,"Black, White","sign",6,8,8,9,2
"6050",105495,"",12,"Black","sign",7,2,4,1,0
"6051",99025,"",1,"Black","",0,0,0,0,0
"6052",36844,"",30,"White","",1,1,0,0,2
"6053",20804,"",2,"Black, White","symbol",8,8,7,2,0
"6054",2119,"",1,"White","",0,0,0,0,0
"6055",31691,"",1,"Black","slogan",0,0,0,5,0
"6056",162185,"",1,"Black","",0,0,0,0,0
"6057",95221,"",1,"","slogan",0,0,0,0,10
"6058",14680,"",0,"","slogan",0,0,0,2,0
"6059",91419,"",1,"Black","",0,0,0,0,0
"6060",96839,"",25,"Black","sign, slogan",5,0,1,0,0
"6061",15948,"",0,"None","slogan",9,6,10,5,0
"6062",20182,"",52,"Black, Latino","",0,0,0,5,0
"6063",153477,"",25,"Black, White","",6,0,0,0,0
"6064",164920,"",0,"","slogan",0,0,0,0,10
"6065",169445,"",0,"None","slogan",0,0,0,0,0
"6066",3708,"",1,"Latino","",0,0,0,0,0
"6067",9311,"",2,"Black","",3,2,0,2,0
"6068",183054,"",5,"Black, White, Latino","slogan",2,0,0,2,3
"6069",178010,"",0,"None","",3,0,4,3,0
"6070",3352,"",3,"Black, White","symbol",6,7,6,7,3
"6071",98972,"",0,"","slogan, symbol",0,0,0,0,10
"6072",10814,"",1,"White","sign",0,0,1,1,2
"6073",1820,"",2,"Black","",0,0,1,2,0
"6074",2244,"",0,"","",0,0,0,0,0
"6075",42914,"",7,"Latino","sign",0,0,0,4,2
"6076",120174,"",3,"Black","sign, slogan",0,0,0,0,0
"6077",122731,"",0,"None","",9,8,9,9,1
"6078",31729,"",3,"Black","",5,4,2,0,0
"6079",49975,"",0,"","",0,0,0,0,0
"6080",493,"",1,"Black","",0,0,0,1,1
"6081",66137,"",0,"","",0,0,0,0,0
"6082",49391,"",75,"Black, White, Latino, Asian, Native","",0,0,0,0,0
"6083",44849,"",40,"Black, White","sign",7,0,6,3,0
"6084",37190,"",11,"Black","",0,0,0,0,7
"6085",144611,"",5,"Black","symbol",4,0,4,6,0
"6086",114973,"",10,"Black, White","",10,8,10,10,0
"6087",112691,"",0,"","",0,0,0,0,0
"6088",38976,"",25,"Black, White","",0,0,0,0,0
"6089",54165,"",50,"Black, White, Latino","sign",0,5,0,7,0
"6090",65459,"",1,"White","",0,0,0,0,0
"6091",151811,"",0,"None","",4,3,2,3,5
"6092",40666,"",50,"Black, White","sign, slogan",9,0,10,0,0
"6093",169307,"",3,"Latino","sign",9,6,7,7,10
"6094",164591,"",3,"White","",0,0,0,0,0
"6095",13619,"",13,"Black, White, Latino","slogan, symbol",7,0,9,2,0
"6096",26993,"",21,"Black, White, Latino","slogan",3,0,6,6,0
"6097",2951,"",2,"Black, White","",9,0,0,10,0
"6098",45462,"",3,"Black, White","",0,0,0,0,0
"6099",101736,"",0,"None","",3,0,2,10,0
"6100",69274,"",1,"Black","sign",10,10,10,10,0
"6101",15343,"",7,"Black, White","",0,2,0,1,0
"6102",51507,"",14,"Black, White","",0,0,0,0,0
"6103",41474,"",30,"Black, White, Latino, Asian","sign, slogan",1,0,7,5,0
"6104",41698,"",30,"Black, White, Latino","sign",1,3,0,5,0
"6105",92875,"",1,"Black","",3,0,3,0,0
"6106",198120,"",0,"","",0,0,0,0,0
"6107",107373,"",75,"Black, White, Latino","sign, slogan",0,0,0,0,0
"6108",39240,"",3,"Black, White","",10,8,9,10,0
"6109",40377,"",50,"Black, White","sign",0,0,0,0,0
"6110",170324,"",45,"Black, White, Latino","slogan, symbol",0,0,0,0,0
"6111",68825,"",0,"","",0,0,0,0,0
"6112",179023,"",0,"","",0,0,0,0,10
"6113",179269,"",0,"Asian","",0,0,0,0,0
"6114",113048,"",0,"None","",0,0,2,6,0
"6115",93982,"",9,"Black, White","sign, slogan",0,0,1,3,1
"6116",48904,"",10,"Black, White","sign",0,0,0,0,0
"6117",24971,"",0,"None","",0,0,0,0,0
"6118",71812,"",1,"White","",0,0,0,0,0
"6119",166909,"",1,"White","",0,0,0,0,0
"6120",8590,"",2,"Black","",0,0,0,0,10
"6121",49672,"",100,"Black, White, Latino","sign",0,5,0,0,0
"6122",18790,"",0,"","",0,0,0,0,0
"6123",103957,"",2,"White","",2,2,4,1,0
"6124",106285,"",0,"None","slogan",0,0,0,0,0
"6125",14741,"",12,"None","",3,5,3,6,0
"6126",9889,"",0,"None","",0,0,0,0,0
"6127",39728,"",0,"Black","",0,0,0,0,5
"6128",40426,"",10,"None","",0,0,0,0,0
"6129",58559,"",15,"Black, White","",10,5,5,5,0
"6130",16109,"",3,"Black","slogan",2,0,1,3,0
"6131",18643,"",0,"None","",0,0,0,0,0
"6132",82826,"",0,"None","symbol",0,0,0,0,0
"6133",152735,"",100,"Black, White","sign",6,1,0,0,0
"6134",39219,"",12,"Black, White","sign, slogan",0,0,0,0,0
"6135",84009,"",0,"","",0,0,0,0,0
"6136",164086,"",20,"Black","",0,0,0,0,0
"6137",119862,"",0,"None","",0,0,0,0,0
"6138",178723,"",2,"Black","slogan",0,0,0,0,0
"6139",106099,"",10,"Black, White","",0,0,0,0,0
"6140",15288,"",0,"None","",0,0,0,0,0
"6141",3812,"",0,"","",0,0,0,0,0
"6142",113423,"",1,"White","",6,0,9,5,0
"6143",38379,"",30,"Black, White","symbol",0,0,0,0,0
"6144",44803,"",90,"None","",2,5,0,0,0
"6145",125081,"",0,"","",0,0,0,0,0
"6146",41541,"",200,"Black, White","sign, slogan",1,3,0,2,5
"6147",171682,"",20,"White, Latino","slogan, symbol",0,0,0,0,5
"6148",37111,"",0,"Black","",0,0,0,0,0
"6149",114102,"",0,"None","",0,0,0,0,0
"6150",44570,"",50,"Black, White","sign",0,0,0,0,0
"6151",33299,"",1,"Black","slogan",3,1,2,7,3
"6152",25468,"",20,"Black","sign, slogan, symbol",1,0,0,7,1
"6153",25424,"",6,"Black","",1,0,0,0,0
"6154",39064,"",25,"Black, White, Latino","sign",0,0,0,3,1
"6155",4239,"",2,"Black","",0,0,0,0,10
"6156",81565,"",20,"Black, White","sign, slogan",0,0,0,0,0
"6157",23894,"",2,"Black","sign",7,6,3,7,0
"6158",125805,"",1,"Black","",0,0,0,0,0
"6159",82223,"",0,"","",0,0,0,0,0
"6160",32334,"",1,"Black","",0,0,0,0,0
"6161",77705,"",10,"Black, White","",0,0,0,0,0
"6162",40598,"",20,"White, Latino","sign",0,0,0,0,0
"6163",11441,"",18,"Black, White","",0,0,0,0,5
"6164",164467,"",3,"Black","slogan",2,1,0,6,5
"6165",48257,"",25,"Black, White, Latino","",0,0,0,0,0
"6166",131347,"",0,"","",6,5,3,5,2
"6167",87773,"",12,"Black, White","sign, slogan, symbol",2,3,1,3,5
"6168",109186,"",10,"White","",0,0,0,0,0
"6169",36712,"",1,"Black","",0,0,0,0,0
"6170",40364,"",20,"Black, White","sign",3,0,2,0,0
"6171",129865,"",20,"Black","sign, slogan",6,4,0,6,8
"6172",63794,"",0,"None","slogan",8,0,9,0,0
"6173",60146,"",41,"Black, White, Latino","sign",0,0,0,0,0
"6174",41023,"",0,"","slogan",5,6,7,6,0
"6175",16951,"",6,"Black","sign",0,0,0,0,0
"6176",19111,"",1,"White","symbol",0,0,0,0,0
"6177",73065,"",1,"White","",4,6,5,0,0
"6178",122478,"",3,"None","",0,0,0,0,0
"6179",97195,"",12,"White","",0,0,1,0,0
"6180",40852,"",20,"Black, White","",3,7,4,6,7
"6181",124532,"",0,"None","",0,0,0,0,0
"6182",14880,"",1,"Black","",0,0,0,0,0
"6183",184339,"",4,"Black","",0,0,0,0,0
"6184",46977,"",3,"Asian","sign, slogan",3,0,6,6,0
"6185",11562,"",1,"White","",10,7,10,0,0
"6186",87600,"",1,"Black","",1,0,0,3,0
"6187",11332,"",0,"None","slogan",0,0,0,2,9
"6188",149270,"",4,"Black, White","sign",0,2,7,3,0
"6189",85953,"",1,"Black","",0,0,0,0,0
"6190",44720,"",15,"Black, White, Asian","symbol",1,1,1,1,0
"6191",46989,"",15,"Black, White","",0,0,0,0,2
"6192",79662,"",0,"None","",0,0,0,0,0
"6193",25006,"",25,"Black","symbol",0,0,0,0,6
"6194",192519,"",6,"Black","",6,0,2,1,0
"6195",186665,"",1,"Black","",0,0,0,0,10
"6196",2045,"",1,"White","",0,0,0,0,0
"6197",65762,"",25,"Black, White","",0,1,2,2,0
"6198",90931,"",2,"Black","",0,0,0,0,5
"6199",127706,"",8,"Black","",0,0,0,0,6
"6200",195343,"",1,"Black","slogan",7,6,7,8,7
"6201",96933,"",0,"","",5,0,0,0,0
"6202",63012,"",0,"None","slogan, symbol",3,0,2,0,0
"6203",100559,"",0,"None","symbol",4,5,2,0,1
"6204",45371,"",2,"Black","",5,1,5,0,0
"6205",58882,"",4,"Black","",0,0,0,0,0
"6206",197659,"",1,"Black","",9,9,9,8,0
"6207",27107,"",21,"Black, White, Latino","slogan",6,2,6,7,0
"6208",41716,"",15,"Black, White","slogan",0,0,0,1,4
"6209",123284,"",45,"Black, White, Latino, Asian","sign",8,0,6,1,0
"6210",16895,"",27,"Black, White, Latino","slogan",10,6,10,7,0
"6211",98010,"",100,"Black, White","",0,0,0,0,6
"6212",80885,"",1,"None","",0,0,0,0,0
"6213",124718,"",0,"None","",5,3,6,2,0
"6214",174309,"",0,"None","",0,0,0,0,0
"6215",109599,"",100,"Black, White, Latino, Asian","sign, slogan",0,0,0,6,0
"6216",44731,"",100,"Black, White","sign",0,2,0,0,4
"6217",196635,"",1,"Black","slogan",0,0,0,5,0
"6218",4233,"",1,"Black","",0,0,0,0,0
"6219",29794,"",35,"Black, White","",10,0,10,7,0
"6220",85179,"",0,"","",0,0,0,0,0
"6221",19252,"",0,"","",0,0,0,0,0
"6222",1706,"",1,"Black","",0,0,0,0,0
"6223",162347,"",0,"","",0,0,0,0,0
"6224",38692,"",1,"Black","sign",9,3,9,5,6
"6225",30449,"",750,"Black, White, Latino, Asian","sign, slogan",0,0,0,0,0
"6226",95986,"",4,"Black","",4,2,1,0,2
"6227",32683,"",16,"Black, White, Latino, Asian","sign, slogan",0,0,0,2,5
"6228",155161,"",10,"Black, White, Latino","sign",9,0,3,7,9
"6229",55398,"",18,"Black, White","sign",0,0,0,0,0
"6230",121925,"",1,"Black","sign",4,0,0,6,0
"6231",130068,"",50,"Black, White","symbol",0,0,0,0,0
"6232",59095,"",5,"","sign, slogan, symbol",0,0,5,5,0
"6233",14854,"",3,"Black, White","",6,2,8,0,0
"6234",68480,"",5,"White","symbol",0,3,0,0,0
"6235",41188,"",50,"Black, White","sign",2,2,0,0,2
"6236",54017,"",20,"Black, White, Latino, Asian, Native","symbol",0,10,10,5,0
"6237",190492,"",1,"Black","slogan",10,10,10,10,9
"6238",11280,"",0,"None","slogan",9,8,9,8,2
"6239",1922,"",1,"Black","",0,0,0,0,5
"6240",1479,"",5,"Black, Latino","slogan",0,0,0,0,0
"6241",41522,"",100,"Black, White, Latino, Asian, Native","sign, slogan, symbol",0,0,0,3,8
"6242",51142,"",4,"Black, White","sign, slogan, symbol",9,8,9,9,0
"6243",25928,"",0,"","",0,0,0,0,0
"6244",167410,"",100,"Black, White, Latino","sign, slogan",5,0,0,5,5
"6245",197747,"",1,"White","",0,0,0,0,0
"6246",139862,"",2,"Black, White","",8,0,8,10,0
"6247",171277,"",0,"None","symbol",0,0,0,0,0
"6248",42324,"",6,"Black, Latino","sign, slogan",8,0,10,3,0
"6249",16128,"",1,"Black","symbol",8,1,8,0,9
"6250",93480,"",1,"Latino","",2,0,2,0,0
"6251",89646,"",20,"Black, White, Latino","sign",0,0,0,0,10
"6252",50382,"",10,"White, Asian","",0,0,0,0,0
"6253",69489,"",1,"Asian","",0,0,0,0,0
"6254",66296,"",8,"Black, White","",0,0,0,0,4
"6255",39997,"",20,"Black, White","",0,0,0,0,0
"6256",149299,"",0,"","",7,7,8,9,6
"6257",27448,"",6,"Black","",9,5,10,5,0
"6258",41804,"",1,"Latino","sign",0,0,0,0,0
"6259",131598,"",10,"Black, White","",0,0,0,0,0
"6260",54389,"",0,"","",0,0,0,0,0
"6261",165521,"",2,"Black","symbol",0,0,0,1,0
"6262",31289,"",48,"Black, White, Latino","slogan",0,0,3,6,0
"6263",70731,"",1,"Black","symbol",10,7,6,9,4
"6264",15492,"",10,"Black, White, Latino","",7,6,7,6,3
"6265",168555,"",1,"Black","",10,0,10,0,0
"6266",59487,"",6,"Black, White","sign",4,4,5,7,4
"6267",15415,"",0,"None","symbol",0,0,0,0,0
"6268",50174,"",0,"None","",8,0,10,10,4
"6269",20045,"",1,"White","",0,0,0,0,0
"6270",68837,"",15,"Black","",0,0,0,0,4
"6271",40586,"",9,"Black, White, Latino","sign",2,0,2,2,5
"6272",37022,"",5,"Black, White, Latino","sign",8,0,7,4,0
"6273",55745,"",5,"Black, White","sign",0,0,0,0,0
"6274",19253,"",1,"Black","",0,0,0,0,10
"6275",9715,"",1,"Black","slogan",0,0,0,5,6
"6276",42577,"",1,"Black","",0,0,0,0,2
"6277",164055,"",4,"Black","",3,6,7,1,1
"6278",32079,"",0,"Black","slogan",4,4,1,9,2
"6279",92681,"",50,"Black","sign",0,0,0,0,0
"6280",36142,"",8,"Black, White","",0,0,0,0,0
"6281",35900,"",0,"","sign, slogan, symbol",0,1,0,2,0
"6282",29707,"",0,"","",0,0,0,0,0
"6283",51031,"",0,"None","sign",0,0,0,0,0
"6284",40736,"",30,"Black","",0,0,0,0,5
"6285",145813,"",5,"Black","",0,0,0,0,0
"6286",52493,"",5,"Black","sign",0,0,0,0,0
"6287",66061,"",0,"None","slogan",0,0,0,0,0
"6288",93936,"",0,"None","",5,0,5,5,0
"6289",36352,"",0,"White","sign, slogan",4,0,0,8,0
"6290",11072,"",4,"White","",5,0,5,5,0
"6291",32016,"",4,"Black","sign",3,2,3,4,0
"6292",31775,"",0,"White","",1,0,0,2,0
"6293",165535,"",9,"Black, White, Latino","sign",2,0,2,2,5
"6294",86646,"",7,"Black, White","sign",8,5,0,6,5
"6295",152266,"",0,"None","",0,0,0,0,0
"6296",94486,"",6,"White, Latino","",0,0,0,0,0
"6297",38964,"",7,"Black, White, Latino","",0,0,0,0,0
"6298",83947,"",100,"Black, White","sign, slogan",0,0,0,0,6
"6299",162,"",0,"","",0,0,0,0,0
"6300",56351,"",100,"Black, White, Latino","sign",0,0,0,0,0
"6301",30704,"",1,"White","",2,0,4,6,0
"6302",83284,"",0,"","",0,0,0,0,0
"6303",174890,"",1,"Black","",0,0,0,0,0
"6304",94920,"",1,"Black","",0,0,0,0,0
"6305",77224,"",15,"Black, White, Latino, Asian","sign",0,0,0,0,0
"6306",52482,"",4,"Black","sign",0,0,0,0,0
"6307",85966,"",0,"None","",0,0,0,0,5
"6308",1762,"",1,"Black","",0,0,0,0,0
"6309",2209,"",0,"None","",7,4,7,8,0
"6310",21802,"",0,"None","slogan",8,2,7,10,5
"6311",71599,"",0,"None","",0,0,0,0,0
"6312",163722,"",0,"","slogan",0,0,0,0,0
"6313",102999,"",1,"Black","",0,0,0,0,3
"6314",42506,"",40,"Black, White, Latino, Asian","sign, slogan",3,4,3,0,0
"6315",12323,"",0,"Black, White","slogan",0,0,0,0,0
"6316",1342,"",3,"Black","sign, slogan",0,0,0,0,0
"6317",52777,"",15,"Black, White","sign",9,0,0,10,8
"6318",42549,"",75,"Black, White, Latino","",0,0,0,0,0
"6319",22679,"",0,"None","",0,0,7,10,0
"6320",126084,"",1,"Black","",0,0,0,0,0
"6321",107447,"",25,"Black, Latino","sign",0,0,0,2,2
"6322",29690,"",1,"Black","",0,0,0,0,0
"6323",85551,"",1,"Asian","",0,0,0,0,1
"6324",106798,"",1,"White","slogan",1,0,0,0,0
"6325",124174,"",1,"Black","symbol",5,1,0,5,1
"6326",103547,"",0,"Black","",9,8,10,10,0
"6327",157610,"",0,"","",0,0,0,0,0
"6328",165898,"",100,"Black, White","",5,5,5,5,3
"6329",136229,"",1,"White","sign, slogan",0,0,3,8,8
"6330",105552,"",2,"White","",0,0,0,1,0
"6331",99691,"",6,"Black","",0,0,0,0,4
"6332",160282,"",9,"Black, White, Latino","sign",2,0,2,2,5
"6333",18980,"",2,"Black","slogan",6,6,6,6,0
"6334",197481,"",2,"Black","",0,0,0,0,0
"6335",41171,"",40,"Black","sign, slogan",9,1,7,0,6
"6336",31248,"",5,"Black, White","",0,0,0,0,0
"6337",77705,"",5,"Black, White","",0,1,0,5,0
"6338",54272,"",1,"Black","slogan",3,0,2,2,0
"6339",131080,"",6,"Black, White","",0,0,0,0,0
"6340",61101,"",0,"","",0,0,0,0,0
"6341",33910,"",6,"Black, White","sign, slogan",3,0,4,1,0
"6342",150431,"",1,"Black","slogan",6,6,3,6,0
"6343",123092,"",1,"Black","",0,0,0,0,5
"6344",62086,"",7,"Black, White","",0,0,0,0,0
"6345",69079,"",6,"Black, White, Latino","symbol",0,0,5,4,8
"6346",104454,"",1,"None","",0,0,0,0,0
"6347",41537,"",14,"Black","slogan",0,4,1,2,1
"6348",11222,"",1,"White","",1,0,2,0,0
"6349",125128,"",1,"Black","",0,0,0,0,0
"6350",131598,"",16,"Black, White","",0,0,0,0,0
"6351",8535,"",1,"White","slogan",2,1,0,1,3
"6352",115807,"",0,"None","",0,0,0,0,0
"6353",30650,"",0,"","",0,0,0,0,0
"6354",100685,"",1,"Black","",0,0,4,0,0
"6355",147744,"",1,"Black","slogan",0,0,0,0,0
"6356",29791,"",1,"Black","slogan",0,0,0,10,6
"6357",11528,"",0,"","",0,0,0,0,0
"6358",162995,"",0,"","",0,0,0,0,0
"6359",32166,"",20,"Black, White, Latino","sign",5,5,5,5,5
"6360",162653,"",1,"Black","symbol",0,0,0,0,6
"6361",6944,"",2,"Black, White","slogan",10,9,8,5,5
"6362",197724,"",50,"Black, White, Asian","sign, slogan, symbol",0,0,0,0,0
"6363",87242,"",0,"Black, Latino","slogan",2,3,2,2,0
"6364",64599,"",12,"Black, White","",2,0,0,0,0
"6365",116437,"",7,"Black, White","sign",9,0,7,7,0
"6366",97086,"",1,"Black","symbol",0,0,3,0,0
"6367",24489,"",8,"None","sign, slogan",1,5,2,8,7
"6368",71513,"",4,"Black","slogan",3,0,3,7,0
"6369",42272,"",10,"Black, White, Latino, Asian","sign, slogan",2,3,1,5,7
"6370",64683,"",4,"White","sign, slogan",2,5,1,0,0
"6371",15343,"",12,"Black, White","",0,0,0,0,0
"6372",152425,"",30,"Black, White","sign",0,0,0,0,0
"6373",108096,"",0,"","",2,1,1,2,9
"6374",30284,"",0,"","",0,0,0,0,0
"6375",48433,"",15,"Black, White","sign",6,5,7,8,6
"6376",39625,"",10,"Black","sign, slogan, symbol",0,0,0,2,0
"6377",31891,"",0,"","symbol",0,0,0,3,0
"6378",28826,"",1,"Black","",7,0,8,4,0
"6379",160153,"",2,"Black","",0,0,0,8,0
"6380",12346,"",4,"White","",8,6,6,4,0
"6381",1969,"",3,"Black, White","",5,0,5,6,0
"6382",198043,"",1,"Black","",0,0,0,0,0
"6383",4974,"",0,"Black, White","slogan",10,8,7,5,0
"6384",127338,"",30,"Black, White","sign, slogan",10,0,10,0,0
"6385",38037,"",16,"Black, White, Asian","sign",0,0,0,3,0
"6386",65891,"",4,"Black, White","",0,0,0,0,0
"6387",50245,"",18,"Black","sign",0,0,0,0,0
"6388",183170,"",10,"Black","slogan",4,6,3,7,3
"6389",27721,"",0,"","",0,0,0,0,0
"6390",38816,"",0,"","",0,0,0,0,0
"6391",62977,"",15,"White, Latino","sign",0,0,3,0,0
"6392",20235,"",0,"","sign",6,0,7,5,0
"6393",104394,"",0,"None","slogan",10,0,10,0,0
"6394",184611,"",1,"Black","",0,0,0,10,10
"6395",120907,"",4,"White, Latino","sign",6,0,0,0,5
"6396",5853,"",0,"","slogan",0,0,0,0,9
"6397",86176,"",5,"Black, White, Latino","",7,0,3,10,5
"6398",44789,"",200,"None","sign",2,0,0,1,5
"6399",153382,"",9,"Black, White, Latino","",4,8,4,2,10
"6400",67259,"",2,"Black, White","",5,3,3,2,0
"6401",20388,"",4,"White","",0,0,0,0,0
"6402",12615,"",2,"Black","slogan",0,0,0,0,1
"6403",41918,"",10,"Black","sign, symbol",0,0,0,5,4
"6404",113071,"",30,"Black, White, Latino","",0,0,0,5,10
"6405",14382,"",1,"White","",0,0,0,0,0
"6406",16409,"",0,"","slogan",8,8,10,8,0
"6407",10535,"",3,"Black, White","",0,1,1,0,0
"6408",110492,"",3,"Black","sign, slogan, symbol",0,0,0,2,0
"6409",13548,"",88,"Black, Latino","sign",4,0,1,6,0
"6410",127704,"",5,"Black, White, Latino","sign, slogan",3,0,6,7,0
"6411",127443,"",20,"Black, White, Latino","sign, slogan",6,5,6,5,5
"6412",59357,"",30,"Black, Latino","",3,0,0,0,0
"6413",101229,"",150,"Black","sign",5,6,2,3,8
"6414",30848,"",3,"Black","",0,0,0,0,0
"6415",95566,"",29,"Black, White, Latino","symbol",7,0,7,9,4
"6416",42012,"",100,"Black, White","",4,7,5,6,0
"6417",44212,"",20,"Black, White","sign",0,0,0,0,0
"6418",22582,"",2,"Black","",0,0,0,0,0
"6419",25957,"",0,"Black","sign",2,0,1,1,0
"6420",168294,"",0,"None","",3,5,6,9,10
"6421",10256,"",0,"Black, White","symbol",0,0,8,9,2
"6422",66107,"",0,"","slogan",1,1,1,0,0
"6423",84933,"",150,"Asian","symbol",0,0,0,1,0
"6424",14135,"",0,"None","symbol",0,0,0,0,3
"6425",117711,"",0,"Black","",10,10,5,10,0
"6426",52059,"",100,"Black, White, Latino","sign, slogan, symbol",0,2,0,0,0
"6427",42516,"",75,"Black, White, Asian","sign, slogan",2,2,3,4,1
"6428",23736,"",0,"None","",0,0,0,0,0
"6429",124834,"",0,"None","",3,5,5,7,2
"6430",148304,"",1,"Latino","",0,0,0,0,0
"6431",30064,"",0,"Black","slogan",9,9,10,10,0
"6432",116995,"",0,"None","sign, slogan",0,0,0,0,0
"6433",171632,"",6,"Black, White","",0,2,2,0,0
"6434",182596,"",5,"Black","slogan",0,0,0,0,0
"6435",29402,"",0,"Black, White","sign, symbol",10,10,10,10,0
"6436",43896,"",4,"Black","slogan",0,0,1,1,0
"6437",39210,"",150,"Black, White","sign, slogan",2,3,0,2,0
"6438",31377,"",2,"Black","",0,0,0,0,0
"6439",48277,"",45,"Black, White, Latino","sign",0,3,0,1,4
"6440",1839,"",0,"None","",0,0,0,0,0
"6441",62680,"",6,"Black, White","",0,0,0,0,0
"6442",97010,"",0,"","",0,0,0,0,0
"6443",15543,"",4,"Black, White, Latino","",4,3,4,8,4
"6444",123519,"",10,"Black, White, Latino","sign, slogan",8,4,8,3,0
"6445",181215,"",8,"Black, Asian","",10,10,10,10,0
"6446",57542,"",10,"Black, White","",0,0,0,0,0
"6447",166212,"",2,"Black","",0,0,0,7,0
"6448",26126,"",1,"Black","symbol",7,4,5,4,0
"6449",62456,"",3,"Black","symbol",8,10,10,10,0
"6450",48208,"",20,"Black, White, Asian","sign, slogan",0,0,0,0,3
"6451",87750,"",25,"Black, White, Latino, Asian","sign",0,0,0,0,0
"6452",125690,"",1,"Black","",0,0,0,0,0
"6453",72317,"",1,"White","",0,0,0,0,9
"6454",65048,"",6,"Black, Latino","symbol",0,0,0,0,0
"6455",42375,"",8,"Black, White","symbol",0,0,0,0,0
"6456",12503,"",7,"Black, White","sign",3,0,1,2,5
"6457",172594,"",1,"Black","",10,2,10,10,0
"6458",38850,"",20,"Black, White","sign",0,0,0,0,7
"6459",184861,"",50,"Black, White, Latino","slogan",0,0,0,0,7
"6460",3991,"",1,"Black","",0,0,0,0,0
