"id","created_at","time_at","time_control","followers_count","friends_count","media_dummy","shutA14","retweet_n","anger","fear","disgust","sadness","enthusiasm","prev_tweets","retweet_new_shut_n","protest","symbol"
794,"2015-04-13","17:46:04","t5",464,222,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
797,"2015-04-13","17:46:11","t5",58,214,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
802,"2015-04-13","17:46:23","t5",3064,3337,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA
804,"2015-04-13","17:46:28","t5",192,176,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
807,"2015-04-13","17:46:32","t5",192,176,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
810,"2015-04-13","17:46:38","t5",2112,1475,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
815,"2015-04-13","17:46:54","t5",23840,24150,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
818,"2015-04-13","17:47:13","t5",471,219,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
819,"2015-04-13","17:47:13","t5",6,48,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
825,"2015-04-13","17:47:22","t5",2624,2430,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
827,"2015-04-13","17:47:31","t5",317,311,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
828,"2015-04-13","17:47:31","t5",42,88,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
835,"2015-04-13","17:47:42","t5",1228,1937,0,0,2,NA,NA,NA,NA,NA,0,NA,NA,NA
838,"2015-04-13","17:47:51","t5",1674,729,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
845,"2015-04-13","17:48:09","t5",65,52,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
846,"2015-04-13","17:48:10","t5",159,160,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
848,"2015-04-13","17:48:12","t5",915,866,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
849,"2015-04-13","17:48:12","t5",163,505,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
854,"2015-04-13","17:48:34","t5",611,389,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
872,"2015-04-13","17:49:07","t5",61,90,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
875,"2015-04-13","17:49:27","t5",320,517,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA
876,"2015-04-13","17:49:32","t5",320,517,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA
881,"2015-04-13","17:49:41","t5",623,1537,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
882,"2015-04-13","17:49:41","t5",15625,6771,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
886,"2015-04-13","17:49:58","t5",1026,1644,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
891,"2015-04-13","17:50:09","t5",4029,4024,1,0,34,5.6,3.8,6.8,4.4,3.2,1,NA,0,1
893,"2015-04-13","17:50:12","t5",1374,1332,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
895,"2015-04-13","17:50:16","t5",582,1051,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
898,"2015-04-13","17:50:28","t5",185,340,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
902,"2015-04-13","17:50:31","t5",56,356,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
912,"2015-04-13","17:50:40","t5",1934,1990,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
919,"2015-04-13","17:50:47","t5",7420,948,0,0,2,NA,NA,NA,NA,NA,0,NA,NA,NA
926,"2015-04-13","17:50:56","t5",2195,2360,1,0,1,0,0,0,0,0,2,NA,0,0
928,"2015-04-13","17:51:00","t5",204,255,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
931,"2015-04-13","17:51:07","t5",185,340,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
932,"2015-04-13","17:51:09","t5",96,267,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
935,"2015-04-13","17:51:14","t5",1315,826,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
936,"2015-04-13","17:51:17","t5",909,12,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
937,"2015-04-13","17:51:20","t5",185,340,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA
938,"2015-04-13","17:51:26","t5",581,147,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
939,"2015-04-13","17:51:28","t5",540,652,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
940,"2015-04-13","17:51:34","t5",185,340,0,0,0,NA,NA,NA,NA,NA,3,NA,NA,NA
950,"2015-04-13","17:51:57","t5",327,538,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
953,"2015-04-13","17:52:03","t5",1131,1516,1,1,0,0,0,0,0,0,0,0,0,0
954,"2015-04-13","17:52:08","t5",1154,1019,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
956,"2015-04-13","17:52:12","t5",1095,798,0,0,0,NA,NA,NA,NA,NA,9,NA,NA,NA
958,"2015-04-13","17:52:16","t5",185,340,0,0,1,NA,NA,NA,NA,NA,4,NA,NA,NA
960,"2015-04-13","17:52:21","t5",286,1993,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
965,"2015-04-13","17:52:41","t5",1131,1516,0,1,1,NA,NA,NA,NA,NA,1,0,NA,NA
967,"2015-04-13","17:52:47","t5",1182,1148,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
971,"2015-04-13","17:53:06","t5",358,1240,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
972,"2015-04-13","17:53:06","t5",1131,1516,0,1,1,NA,NA,NA,NA,NA,2,0,NA,NA
973,"2015-04-13","17:53:12","t5",0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
976,"2015-04-13","17:53:21","t5",511,444,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
978,"2015-04-13","17:53:28","t5",507,490,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
979,"2015-04-13","17:53:32","t5",51,152,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
981,"2015-04-13","17:53:34","t5",441,827,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
986,"2015-04-13","17:53:50","t5",504704,30,1,0,4,0,0,0,4,7,0,NA,0,0
987,"2015-04-13","17:53:51","t5",514,1996,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
988,"2015-04-13","17:53:57","t5",6087,5027,1,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
989,"2015-04-13","17:53:58","t5",51,152,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
990,"2015-04-13","17:53:58","t5",185,340,0,0,0,NA,NA,NA,NA,NA,5,NA,NA,NA
991,"2015-04-13","17:54:02","t5",2475,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
993,"2015-04-13","17:54:07","t5",728,113,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA
994,"2015-04-13","17:54:09","t5",1095,798,0,0,0,NA,NA,NA,NA,NA,10,NA,NA,NA
995,"2015-04-13","17:54:15","t5",8225,2190,0,0,3,NA,NA,NA,NA,NA,0,NA,NA,NA
996,"2015-04-13","17:54:18","t5",421,2,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
997,"2015-04-13","17:54:18","t5",185,340,0,0,0,NA,NA,NA,NA,NA,6,NA,NA,NA
1000,"2015-04-13","17:54:29","t5",2728,2999,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1001,"2015-04-13","17:54:38","t5",327,538,0,0,2,NA,NA,NA,NA,NA,1,NA,NA,NA
1002,"2015-04-13","17:54:38","t5",185,340,0,0,0,NA,NA,NA,NA,NA,7,NA,NA,NA
1005,"2015-04-13","17:54:42","t5",6116,1368,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1013,"2015-04-13","17:55:13","t5",74,49,0,1,0,NA,NA,NA,NA,NA,1,0,NA,NA
1018,"2015-04-13","17:55:18","t5",1260,1792,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1019,"2015-04-13","17:55:24","t5",8,34,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1020,"2015-04-13","17:55:26","t5",405,482,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1022,"2015-04-13","17:55:32","t5",398,331,1,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
1023,"2015-04-13","17:55:33","t5",84,161,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1026,"2015-04-13","17:55:36","t5",65,194,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1028,"2015-04-13","17:55:41","t5",368,223,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1030,"2015-04-13","17:55:46","t5",40,24,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1031,"2015-04-13","17:55:56","t5",176,117,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1033,"2015-04-13","17:56:01","t5",189,837,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1035,"2015-04-13","17:56:06","t5",185,340,0,0,0,NA,NA,NA,NA,NA,9,NA,NA,NA
1037,"2015-04-13","17:56:08","t5",319,303,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA
1039,"2015-04-13","17:56:11","t5",2868,3127,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
1040,"2015-04-13","17:56:14","t5",473,703,0,0,0,NA,NA,NA,NA,NA,19,NA,NA,NA
1041,"2015-04-13","17:56:17","t5",853,1963,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1043,"2015-04-13","17:56:27","t5",185,340,0,0,0,NA,NA,NA,NA,NA,10,NA,NA,NA
1045,"2015-04-13","17:56:30","t5",3886,2904,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1046,"2015-04-13","17:56:31","t5",947,254,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1048,"2015-04-13","17:56:36","t5",238,280,0,1,1,NA,NA,NA,NA,NA,2,0,NA,NA
1049,"2015-04-13","17:56:38","t5",1463,1326,1,0,1,0,0,0,0,0,0,NA,0,0
1053,"2015-04-13","17:56:45","t5",102,11,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1054,"2015-04-13","17:56:45","t5",738,1066,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1059,"2015-04-13","17:56:51","t5",185,340,0,0,0,NA,NA,NA,NA,NA,11,NA,NA,NA
1062,"2015-04-13","17:56:56","t5",128,397,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1066,"2015-04-13","17:57:02","t5",1701,0,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1068,"2015-04-13","17:57:07","t5",185,340,0,0,0,NA,NA,NA,NA,NA,12,NA,NA,NA
1072,"2015-04-13","17:57:24","t5",1095,798,0,0,0,NA,NA,NA,NA,NA,11,NA,NA,NA
1073,"2015-04-13","17:57:26","t5",89,85,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1074,"2015-04-13","17:57:27","t5",1312,1999,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1078,"2015-04-13","17:57:35","t5",32,91,0,1,0,NA,NA,NA,NA,NA,0,0,NA,NA
1079,"2015-04-13","17:57:37","t5",86,472,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1082,"2015-04-13","17:57:40","t5",141880,21304,1,0,41,0,0,0,0,0.6,0,NA,0,1
1083,"2015-04-13","17:57:46","t5",185,340,0,0,0,NA,NA,NA,NA,NA,13,NA,NA,NA
1096,"2015-04-13","17:58:15","t5",185,340,0,0,0,NA,NA,NA,NA,NA,14,NA,NA,NA
1099,"2015-04-13","17:58:20","t5",69,72,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1100,"2015-04-13","17:58:25","t5",9996,711,1,0,4,0,0,0,0,0,0,NA,0,0
1104,"2015-04-13","17:58:33","t5",474,703,0,0,0,NA,NA,NA,NA,NA,21,NA,NA,NA
1107,"2015-04-13","17:58:46","t5",750,888,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1108,"2015-04-13","17:58:51","t5",185,340,0,0,0,NA,NA,NA,NA,NA,15,NA,NA,NA
1112,"2015-04-13","17:59:02","t5",882,1565,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1118,"2015-04-13","17:59:09","t5",185,340,0,0,1,NA,NA,NA,NA,NA,16,NA,NA,NA
1120,"2015-04-13","17:59:15","t5",32,91,0,1,1,NA,NA,NA,NA,NA,1,1,NA,NA
1124,"2015-04-13","17:59:20","t5",10,19,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1127,"2015-04-13","17:59:23","t5",1095,798,0,0,0,NA,NA,NA,NA,NA,12,NA,NA,NA
1128,"2015-04-13","17:59:31","t5",185,340,0,0,0,NA,NA,NA,NA,NA,17,NA,NA,NA
1129,"2015-04-13","17:59:32","t5",26,83,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1137,"2015-04-13","17:59:46","t5",185,340,0,0,0,NA,NA,NA,NA,NA,18,NA,NA,NA
1138,"2015-04-13","17:59:50","t5",13373,2443,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1142,"2015-04-13","17:59:53","t5",546,468,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1145,"2015-04-13","18:00:01","t5",219,277,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1146,"2015-04-13","18:00:03","t5",9597,1108,0,0,3,NA,NA,NA,NA,NA,0,NA,NA,NA
1147,"2015-04-13","18:00:04","t5",947,254,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
1149,"2015-04-13","18:00:08","t5",153,101,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1152,"2015-04-13","18:00:13","t5",536,340,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1153,"2015-04-13","18:00:14","t5",379,354,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1162,"2015-04-13","18:00:37","t5",473,1030,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1163,"2015-04-13","18:00:37","t5",1683989,843,1,0,63,NA,NA,NA,NA,NA,0,NA,NA,NA
1165,"2015-04-13","18:00:48","t5",614,1047,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1166,"2015-04-13","18:00:50","t5",185,340,0,0,0,NA,NA,NA,NA,NA,19,NA,NA,NA
1173,"2015-04-13","18:00:59","t5",2868,3127,1,0,0,2,1,2,6,1,2,NA,0,0
1174,"2015-04-13","18:01:01","t5",185,340,0,0,0,NA,NA,NA,NA,NA,20,NA,NA,NA
1177,"2015-04-13","18:01:10","t5",93,182,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1178,"2015-04-13","18:01:11","t5",504702,30,1,0,6,0,0,0,0,0,1,NA,0,0
1180,"2015-04-13","18:01:14","t5",474,704,0,0,0,NA,NA,NA,NA,NA,23,NA,NA,NA
1181,"2015-04-13","18:01:18","t5",71,118,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1185,"2015-04-13","18:01:22","t5",19181,468,0,0,5,NA,NA,NA,NA,NA,0,NA,NA,NA
1188,"2015-04-13","18:01:25","t5",474,704,0,0,0,NA,NA,NA,NA,NA,24,NA,NA,NA
1189,"2015-04-13","18:01:28","t5",185,340,0,0,0,NA,NA,NA,NA,NA,21,NA,NA,NA
1190,"2015-04-13","18:01:30","t5",156,219,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1191,"2015-04-13","18:01:32","t5",3052,1921,0,0,5,NA,NA,NA,NA,NA,1,NA,NA,NA
1192,"2015-04-13","18:01:34","t5",209,151,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1196,"2015-04-13","18:01:45","t5",18196,17095,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1197,"2015-04-13","18:01:46","t5",31,63,1,0,0,0,0,7,0,3,0,NA,0,0
1201,"2015-04-13","18:01:51","t5",185,340,0,0,0,NA,NA,NA,NA,NA,22,NA,NA,NA
1208,"2015-04-13","18:02:04","t5",74,49,0,1,0,NA,NA,NA,NA,NA,2,0,NA,NA
1209,"2015-04-13","18:02:04","t5",1304,1552,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1213,"2015-04-13","18:02:12","t5",7361,1168,0,0,3,NA,NA,NA,NA,NA,0,NA,NA,NA
1220,"2015-04-13","18:02:34","t5",49063,4466,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1221,"2015-04-13","18:02:35","t5",96,267,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
1222,"2015-04-13","18:02:39","t5",245,538,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1224,"2015-04-13","18:02:48","t5",550,381,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA
1226,"2015-04-13","18:02:55","t5",239,280,1,1,0,3,0,0,0,0,3,0,0,0
1228,"2015-04-13","18:02:59","t5",156,292,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1233,"2015-04-13","18:03:09","t5",44983,39816,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1234,"2015-04-13","18:03:12","t5",2561,2815,0,0,3,NA,NA,NA,NA,NA,0,NA,NA,NA
1236,"2015-04-13","18:03:16","t5",341,231,1,0,0,0,0,0,0,0,0,NA,0,0
1239,"2015-04-13","18:03:22","t5",213,545,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1240,"2015-04-13","18:03:23","t5",188,1068,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1242,"2015-04-13","18:03:28","t5",1493,1404,1,0,0,4,4,7,10,4,0,NA,0,0
1245,"2015-04-13","18:03:32","t5",78,159,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1247,"2015-04-13","18:03:33","t5",1632,1559,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA
1250,"2015-04-13","18:03:47","t5",241,31,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1251,"2015-04-13","18:03:49","t5",965,1822,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1254,"2015-04-13","18:03:59","t5",475,704,0,0,0,NA,NA,NA,NA,NA,27,NA,NA,NA
1261,"2015-04-13","18:04:15","t5",2216,886,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1263,"2015-04-13","18:04:17","t5",1122,599,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1267,"2015-04-13","18:04:21","t5",554,1438,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1268,"2015-04-13","18:04:24","t5",718,918,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1270,"2015-04-13","18:04:27","t5",475,704,0,0,0,NA,NA,NA,NA,NA,28,NA,NA,NA
1274,"2015-04-13","18:04:36","t5",165,336,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1278,"2015-04-13","18:04:43","t5",6271,6348,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA
1281,"2015-04-13","18:04:46","t5",817,637,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1282,"2015-04-13","18:04:46","t5",554,1438,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
1284,"2015-04-13","18:04:56","t5",213,545,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
1285,"2015-04-13","18:04:58","t5",475,704,0,0,0,NA,NA,NA,NA,NA,30,NA,NA,NA
1291,"2015-04-13","18:05:15","t5",18196,17095,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
1293,"2015-04-13","18:05:25","t5",246,187,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA
1294,"2015-04-13","18:05:25","t5",1122,599,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
1295,"2015-04-13","18:05:26","t5",475,704,0,0,0,NA,NA,NA,NA,NA,32,NA,NA,NA
1297,"2015-04-13","18:05:32","t5",750,892,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
1299,"2015-04-13","18:05:35","t5",1072,2002,1,0,0,0,0,0,4,7,0,NA,0,0
1301,"2015-04-13","18:05:37","t5",1072,2002,1,0,0,0,0,0,0,0,1,NA,0,0
1308,"2015-04-13","18:05:48","t5",475,704,0,0,0,NA,NA,NA,NA,NA,33,NA,NA,NA
1309,"2015-04-13","18:05:49","t5",29,57,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1310,"2015-04-13","18:05:50","t5",156,292,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
1313,"2015-04-13","18:05:58","t5",116,260,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1316,"2015-04-13","18:06:06","t5",398,337,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1318,"2015-04-13","18:06:08","t5",185,340,0,0,0,NA,NA,NA,NA,NA,23,NA,NA,NA
1319,"2015-04-13","18:06:08","t5",5,29,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1326,"2015-04-13","18:06:24","t5",511,405,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1327,"2015-04-13","18:06:24","t5",185,340,0,0,0,NA,NA,NA,NA,NA,24,NA,NA,NA
1330,"2015-04-13","18:06:35","t5",16,515,1,1,0,2.4,0.4,1.8,2.4,1.4,0,0,0,0
1332,"2015-04-13","18:06:42","t5",26,31,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1333,"2015-04-13","18:06:43","t5",33948,1687,0,0,3,NA,NA,NA,NA,NA,0,NA,NA,NA
1334,"2015-04-13","18:06:44","t5",3490,650,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1336,"2015-04-13","18:06:48","t5",601,839,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA
1339,"2015-04-13","18:06:53","t5",356,133,1,1,0,1,0,0,1,0,0,0,0,0
1342,"2015-04-13","18:07:03","t5",307,26,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1343,"2015-04-13","18:07:03","t5",63,44,1,0,0,0,0,0,0,7,0,NA,0,1
1345,"2015-04-13","18:07:08","t5",1801,879,1,0,2,0,0,0,0,0,1,NA,0,0
1347,"2015-04-13","18:07:11","t5",185,340,0,0,0,NA,NA,NA,NA,NA,26,NA,NA,NA
1350,"2015-04-13","18:07:18","t5",65,331,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1353,"2015-04-13","18:07:21","t5",1459,1541,1,0,2,0,0,0,1,1,0,NA,1,0
1354,"2015-04-13","18:07:23","t5",628,1118,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1355,"2015-04-13","18:07:25","t5",225,6,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1358,"2015-04-13","18:07:32","t5",297,1348,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1359,"2015-04-13","18:07:32","t5",1434,931,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1361,"2015-04-13","18:07:38","t5",554,1438,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA
1362,"2015-04-13","18:07:39","t5",4731,4126,0,0,3,NA,NA,NA,NA,NA,0,NA,NA,NA
1363,"2015-04-13","18:07:40","t5",29,57,0,0,0,NA,NA,NA,NA,NA,1,NA,NA,NA
1364,"2015-04-13","18:07:44","t5",126,112,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1374,"2015-04-13","18:08:10","t5",185,340,0,0,0,NA,NA,NA,NA,NA,27,NA,NA,NA
1378,"2015-04-13","18:08:19","t5",185,340,0,0,0,NA,NA,NA,NA,NA,28,NA,NA,NA
1379,"2015-04-13","18:08:21","t5",561,449,1,0,0,0,0,0,1,0,0,NA,0,0
1382,"2015-04-13","18:08:32","t5",185,340,0,0,0,NA,NA,NA,NA,NA,29,NA,NA,NA
1385,"2015-04-13","18:08:38","t5",186,327,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1388,"2015-04-13","18:08:41","t5",239,280,0,1,0,NA,NA,NA,NA,NA,4,0,NA,NA
1389,"2015-04-13","18:08:41","t5",21,66,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1390,"2015-04-13","18:08:43","t5",16,516,0,1,0,NA,NA,NA,NA,NA,1,0,NA,NA
1392,"2015-04-13","18:08:47","t5",1858,1953,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1394,"2015-04-13","18:08:55","t5",1043,542,0,0,2,NA,NA,NA,NA,NA,0,NA,NA,NA
1395,"2015-04-13","18:08:56","t5",185,340,0,0,0,NA,NA,NA,NA,NA,30,NA,NA,NA
1396,"2015-04-13","18:08:56","t5",1061,826,0,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA
1397,"2015-04-13","18:09:01","t5",926,1050,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1401,"2015-04-13","18:09:09","t5",390,328,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1402,"2015-04-13","18:09:15","t5",1238,2001,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1403,"2015-04-13","18:09:16","t5",185,340,0,0,0,NA,NA,NA,NA,NA,31,NA,NA,NA
1404,"2015-04-13","18:09:23","t5",8338,7068,0,0,5,NA,NA,NA,NA,NA,0,NA,NA,NA
1406,"2015-04-13","18:09:22","t5",553,410,1,0,2,0,0,0,0,5,0,NA,0,0
1412,"2015-04-13","18:09:41","t5",185,340,0,0,0,NA,NA,NA,NA,NA,32,NA,NA,NA
1418,"2015-04-13","18:09:53","t5",185,340,0,0,0,NA,NA,NA,NA,NA,33,NA,NA,NA
1423,"2015-04-13","18:10:07","t5",185,340,0,0,0,NA,NA,NA,NA,NA,34,NA,NA,NA
1424,"2015-04-13","18:10:15","t5",1452,1934,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1428,"2015-04-13","18:10:20","t5",20,117,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1430,"2015-04-13","18:10:28","t5",52,63,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1434,"2015-04-13","18:10:33","t5",239,280,0,1,0,NA,NA,NA,NA,NA,5,0,NA,NA
1435,"2015-04-13","18:10:34","t5",146,465,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1440,"2015-04-13","18:10:44","t5",239,280,0,1,1,NA,NA,NA,NA,NA,7,0,NA,NA
1441,"2015-04-13","18:10:45","t5",947,254,0,0,0,NA,NA,NA,NA,NA,2,NA,NA,NA
1444,"2015-04-13","18:10:48","t5",185,340,0,0,0,NA,NA,NA,NA,NA,35,NA,NA,NA
1448,"2015-04-13","18:11:09","t5",151,227,0,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA
1453,"2015-04-13","18:11:13","t5",319,517,0,0,1,NA,NA,NA,NA,NA,8,NA,NA,NA
1454,"2015-04-13","18:11:14","t5",319,517,0,0,0,NA,NA,NA,NA,NA,9,NA,NA,NA
1455,"2015-04-13","18:11:14","t5",319,517,0,0,0,NA,NA,NA,NA,NA,9,NA,NA,NA
1457,"2015-04-13","18:11:22","t5",185,340,0,0,0,NA,NA,NA,NA,NA,36,NA,NA,NA
1462,"2015-04-13","18:11:39","t5",185,340,0,0,0,NA,NA,NA,NA,NA,37,NA,NA,NA
